movieid,name,genres_general,genres
"2862","Caligula (1979)","Drama","Drama"
"2863","Hard Day's Night, A (1964)","Adventure|Comedy|Musical","Adventure"
"2863","Hard Day's Night, A (1964)","Adventure|Comedy|Musical","Comedy"
"2863","Hard Day's Night, A (1964)","Adventure|Comedy|Musical","Musical"
"2865","Sugar Town (1999)","Comedy","Comedy"
"2866","Buddy Holly Story, The (1978)","Drama","Drama"
"2867","Fright Night (1985)","Comedy|Horror|Thriller","Comedy"
"2867","Fright Night (1985)","Comedy|Horror|Thriller","Horror"
"2867","Fright Night (1985)","Comedy|Horror|Thriller","Thriller"
"2868","Fright Night Part II (1988)","Horror","Horror"
"2870","Barefoot in the Park (1967)","Comedy","Comedy"
"2871","Deliverance (1972)","Adventure|Drama|Thriller","Adventure"
"2871","Deliverance (1972)","Adventure|Drama|Thriller","Drama"
"2871","Deliverance (1972)","Adventure|Drama|Thriller","Thriller"
"2872","Excalibur (1981)","Adventure|Fantasy","Adventure"
"2872","Excalibur (1981)","Adventure|Fantasy","Fantasy"
"2874","Pajama Game, The (1957)","Comedy|Musical|Romance","Comedy"
"2874","Pajama Game, The (1957)","Comedy|Musical|Romance","Musical"
"2874","Pajama Game, The (1957)","Comedy|Musical|Romance","Romance"
"2875","Sommersby (1993)","Drama|Mystery|Romance","Drama"
"2875","Sommersby (1993)","Drama|Mystery|Romance","Mystery"
"2875","Sommersby (1993)","Drama|Mystery|Romance","Romance"
"2876","Thumbelina (1994)","Animation|Children|Fantasy","Animation"
"2876","Thumbelina (1994)","Animation|Children|Fantasy","Children"
"2876","Thumbelina (1994)","Animation|Children|Fantasy","Fantasy"
"2877","Tommy (1975)","Musical","Musical"
"2878","Hell Night (1981)","Horror","Horror"
"2879","Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991)","Action|Adventure|Comedy","Action"
"2879","Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991)","Action|Adventure|Comedy","Adventure"
"2879","Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991)","Action|Adventure|Comedy","Comedy"
"2880","Armour of God (Long xiong hu di) (1987)","Action|Adventure|Comedy","Action"
"2880","Armour of God (Long xiong hu di) (1987)","Action|Adventure|Comedy","Adventure"
"2880","Armour of God (Long xiong hu di) (1987)","Action|Adventure|Comedy","Comedy"
"2881","Double Jeopardy (1999)","Action|Crime|Drama|Thriller","Action"
"2881","Double Jeopardy (1999)","Action|Crime|Drama|Thriller","Crime"
"2881","Double Jeopardy (1999)","Action|Crime|Drama|Thriller","Drama"
"2881","Double Jeopardy (1999)","Action|Crime|Drama|Thriller","Thriller"
"2882","Jakob the Liar (1999)","Drama","Drama"
"2883","Mumford (1999)","Comedy|Drama","Comedy"
"2883","Mumford (1999)","Comedy|Drama","Drama"
"2884","Dog Park (1998)","Comedy|Romance","Comedy"
"2884","Dog Park (1998)","Comedy|Romance","Romance"
"2885","Guinevere (1999)","Drama|Romance","Drama"
"2885","Guinevere (1999)","Drama|Romance","Romance"
"2886","Adventures of Elmo in Grouchland, The (1999)","Children|Comedy","Children"
"2886","Adventures of Elmo in Grouchland, The (1999)","Children|Comedy","Comedy"
"2887","Simon Sez (1999)","Action|Comedy","Action"
"2887","Simon Sez (1999)","Action|Comedy","Comedy"
"2888","Drive Me Crazy (1999)","Comedy|Romance","Comedy"
"2888","Drive Me Crazy (1999)","Comedy|Romance","Romance"
"2889","Mystery, Alaska (1999)","Comedy|Drama","Comedy"
"2889","Mystery, Alaska (1999)","Comedy|Drama","Drama"
"2890","Three Kings (1999)","Action|Adventure|Comedy|Drama|War","Action"
"2890","Three Kings (1999)","Action|Adventure|Comedy|Drama|War","Adventure"
"2890","Three Kings (1999)","Action|Adventure|Comedy|Drama|War","Comedy"
"2890","Three Kings (1999)","Action|Adventure|Comedy|Drama|War","Drama"
"2890","Three Kings (1999)","Action|Adventure|Comedy|Drama|War","War"
"2891","Happy, Texas (1999)","Comedy","Comedy"
"2892","New Rose Hotel (1998)","Action|Drama","Action"
"2892","New Rose Hotel (1998)","Action|Drama","Drama"
"2893","Plunkett & MaCleane (1999)","Action|Adventure|Drama","Action"
"2893","Plunkett & MaCleane (1999)","Action|Adventure|Drama","Adventure"
"2893","Plunkett & MaCleane (1999)","Action|Adventure|Drama","Drama"
"2894","Romance (1999)","Drama|Romance","Drama"
"2894","Romance (1999)","Drama|Romance","Romance"
"2896","Alvarez Kelly (1966)","Western","Western"
"2897","And the Ship Sails On (E la nave va) (1983)","Comedy|War","Comedy"
"2897","And the Ship Sails On (E la nave va) (1983)","Comedy|War","War"
"2898","Dark Half, The (1993)","Horror|Mystery","Horror"
"2898","Dark Half, The (1993)","Horror|Mystery","Mystery"
"2899","Gulliver's Travels (1939)","Adventure|Animation|Children","Adventure"
"2899","Gulliver's Travels (1939)","Adventure|Animation|Children","Animation"
"2899","Gulliver's Travels (1939)","Adventure|Animation|Children","Children"
"2900","Monkey Shines (1988)","Horror|Sci-Fi","Horror"
"2900","Monkey Shines (1988)","Horror|Sci-Fi","Sci-Fi"
"2901","Phantasm (1979)","Horror|Sci-Fi","Horror"
"2901","Phantasm (1979)","Horror|Sci-Fi","Sci-Fi"
"2902","Psycho II (1983)","Horror|Mystery|Thriller","Horror"
"2902","Psycho II (1983)","Horror|Mystery|Thriller","Mystery"
"2902","Psycho II (1983)","Horror|Mystery|Thriller","Thriller"
"2903","Psycho III (1986)","Horror|Thriller","Horror"
"2903","Psycho III (1986)","Horror|Thriller","Thriller"
"2905","Sanjuro (Tsubaki Sanjûrô) (1962)","Action|Adventure|Drama","Action"
"2905","Sanjuro (Tsubaki Sanjûrô) (1962)","Action|Adventure|Drama","Adventure"
"2905","Sanjuro (Tsubaki Sanjûrô) (1962)","Action|Adventure|Drama","Drama"
"2906","Random Hearts (1999)","Drama|Romance","Drama"
"2906","Random Hearts (1999)","Drama|Romance","Romance"
"2907","Superstar (1999)","Comedy","Comedy"
"2908","Boys Don't Cry (1999)","Drama","Drama"
"2912","Limey, The (1999)","Crime|Drama|Thriller","Crime"
"2912","Limey, The (1999)","Crime|Drama|Thriller","Drama"
"2912","Limey, The (1999)","Crime|Drama|Thriller","Thriller"
"2915","Risky Business (1983)","Comedy","Comedy"
"2916","Total Recall (1990)","Action|Adventure|Sci-Fi|Thriller","Action"
"2916","Total Recall (1990)","Action|Adventure|Sci-Fi|Thriller","Adventure"
"2916","Total Recall (1990)","Action|Adventure|Sci-Fi|Thriller","Sci-Fi"
"2916","Total Recall (1990)","Action|Adventure|Sci-Fi|Thriller","Thriller"
"2917","Body Heat (1981)","Crime|Thriller","Crime"
"2917","Body Heat (1981)","Crime|Thriller","Thriller"
"2918","Ferris Bueller's Day Off (1986)","Comedy","Comedy"
"2919","Year of Living Dangerously, The (1982)","Drama|Romance|War","Drama"
"2919","Year of Living Dangerously, The (1982)","Drama|Romance|War","Romance"
"2919","Year of Living Dangerously, The (1982)","Drama|Romance|War","War"
"2921","High Plains Drifter (1973)","Western","Western"
"2922","Hang 'Em High (1968)","Crime|Drama|Western","Crime"
"2922","Hang 'Em High (1968)","Crime|Drama|Western","Drama"
"2922","Hang 'Em High (1968)","Crime|Drama|Western","Western"
"2924","Drunken Master (Jui kuen) (1978)","Action|Comedy","Action"
"2924","Drunken Master (Jui kuen) (1978)","Action|Comedy","Comedy"
"2925","Conformist, The (Conformista, Il) (1970)","Drama","Drama"
"2926","Hairspray (1988)","Comedy|Drama","Comedy"
"2926","Hairspray (1988)","Comedy|Drama","Drama"
"2927","Brief Encounter (1946)","Drama|Romance","Drama"
"2927","Brief Encounter (1946)","Drama|Romance","Romance"
"2928","Razor's Edge, The (1984)","Drama","Drama"
"2929","Reds (1981)","Drama|Romance","Drama"
"2929","Reds (1981)","Drama|Romance","Romance"
"2930","Return with Honor (1998)","Documentary","Documentary"
"2931","Time of the Gypsies (Dom za vesanje) (1989)","Comedy|Crime|Drama|Fantasy","Comedy"
"2931","Time of the Gypsies (Dom za vesanje) (1989)","Comedy|Crime|Drama|Fantasy","Crime"
"2931","Time of the Gypsies (Dom za vesanje) (1989)","Comedy|Crime|Drama|Fantasy","Drama"
"2931","Time of the Gypsies (Dom za vesanje) (1989)","Comedy|Crime|Drama|Fantasy","Fantasy"
"2932","Days of Heaven (1978)","Drama","Drama"
"2935","Lady Eve, The (1941)","Comedy|Romance","Comedy"
"2935","Lady Eve, The (1941)","Comedy|Romance","Romance"
"2936","Sullivan's Travels (1941)","Adventure|Comedy|Romance","Adventure"
"2936","Sullivan's Travels (1941)","Adventure|Comedy|Romance","Comedy"
"2936","Sullivan's Travels (1941)","Adventure|Comedy|Romance","Romance"
"2937","Palm Beach Story, The (1942)","Comedy","Comedy"
"2939","Niagara (1953)","Drama|Thriller","Drama"
"2939","Niagara (1953)","Drama|Thriller","Thriller"
"2940","Gilda (1946)","Drama|Film-Noir|Mystery|Romance","Drama"
"2940","Gilda (1946)","Drama|Film-Noir|Mystery|Romance","Film-Noir"
"2940","Gilda (1946)","Drama|Film-Noir|Mystery|Romance","Mystery"
"2940","Gilda (1946)","Drama|Film-Noir|Mystery|Romance","Romance"
"2941","South Pacific (1958)","Musical|Romance|War","Musical"
"2941","South Pacific (1958)","Musical|Romance|War","Romance"
"2941","South Pacific (1958)","Musical|Romance|War","War"
"2942","Flashdance (1983)","Drama|Romance","Drama"
"2942","Flashdance (1983)","Drama|Romance","Romance"
"2943","Indochine (1992)","Drama|Romance","Drama"
"2943","Indochine (1992)","Drama|Romance","Romance"
"2944","Dirty Dozen, The (1967)","Action|Drama|War","Action"
"2944","Dirty Dozen, The (1967)","Action|Drama|War","Drama"
"2944","Dirty Dozen, The (1967)","Action|Drama|War","War"
"2946","Help! (1965)","Comedy|Musical","Comedy"
"2946","Help! (1965)","Comedy|Musical","Musical"
"2947","Goldfinger (1964)","Action|Adventure|Thriller","Action"
"2947","Goldfinger (1964)","Action|Adventure|Thriller","Adventure"
"2947","Goldfinger (1964)","Action|Adventure|Thriller","Thriller"
"2948","From Russia with Love (1963)","Action|Adventure|Thriller","Action"
"2948","From Russia with Love (1963)","Action|Adventure|Thriller","Adventure"
"2948","From Russia with Love (1963)","Action|Adventure|Thriller","Thriller"
"2949","Dr. No (1962)","Action|Adventure|Thriller","Action"
"2949","Dr. No (1962)","Action|Adventure|Thriller","Adventure"
"2949","Dr. No (1962)","Action|Adventure|Thriller","Thriller"
"2950","Blue Lagoon, The (1980)","Adventure|Drama|Romance","Adventure"
"2950","Blue Lagoon, The (1980)","Adventure|Drama|Romance","Drama"
"2950","Blue Lagoon, The (1980)","Adventure|Drama|Romance","Romance"
"2951","Fistful of Dollars, A (Per un pugno di dollari) (1964)","Action|Western","Action"
"2951","Fistful of Dollars, A (Per un pugno di dollari) (1964)","Action|Western","Western"
"2952","Sydney (Hard Eight) (1996)","Crime|Drama|Thriller","Crime"
"2952","Sydney (Hard Eight) (1996)","Crime|Drama|Thriller","Drama"
"2952","Sydney (Hard Eight) (1996)","Crime|Drama|Thriller","Thriller"
"2953","Home Alone 2: Lost in New York (1992)","Children|Comedy","Children"
"2953","Home Alone 2: Lost in New York (1992)","Children|Comedy","Comedy"
"2956","Someone to Watch Over Me (1987)","Action|Crime|Thriller","Action"
"2956","Someone to Watch Over Me (1987)","Action|Crime|Thriller","Crime"
"2956","Someone to Watch Over Me (1987)","Action|Crime|Thriller","Thriller"
"2959","Fight Club (1999)","Action|Crime|Drama|Thriller","Action"
"2959","Fight Club (1999)","Action|Crime|Drama|Thriller","Crime"
"2959","Fight Club (1999)","Action|Crime|Drama|Thriller","Drama"
"2959","Fight Club (1999)","Action|Crime|Drama|Thriller","Thriller"
"2961","Story of Us, The (1999)","Comedy|Drama","Comedy"
"2961","Story of Us, The (1999)","Comedy|Drama","Drama"
"2962","Fever Pitch (1997)","Comedy|Romance","Comedy"
"2962","Fever Pitch (1997)","Comedy|Romance","Romance"
"2964","Julien Donkey-Boy (1999)","Drama","Drama"
"2965","Omega Code, The (1999)","Action","Action"
"2966","Straight Story, The (1999)","Adventure|Drama","Adventure"
"2966","Straight Story, The (1999)","Adventure|Drama","Drama"
"2967","Bad Seed, The (1956)","Drama|Thriller","Drama"
"2967","Bad Seed, The (1956)","Drama|Thriller","Thriller"
"2968","Time Bandits (1981)","Adventure|Comedy|Fantasy|Sci-Fi","Adventure"
"2968","Time Bandits (1981)","Adventure|Comedy|Fantasy|Sci-Fi","Comedy"
"2968","Time Bandits (1981)","Adventure|Comedy|Fantasy|Sci-Fi","Fantasy"
"2968","Time Bandits (1981)","Adventure|Comedy|Fantasy|Sci-Fi","Sci-Fi"
"2969","Man and a Woman, A (Un homme et une femme) (1966)","Drama|Romance","Drama"
"2969","Man and a Woman, A (Un homme et une femme) (1966)","Drama|Romance","Romance"
"2970","Fitzcarraldo (1982)","Adventure|Drama","Adventure"
"2970","Fitzcarraldo (1982)","Adventure|Drama","Drama"
"2971","All That Jazz (1979)","Drama|Fantasy|Musical","Drama"
"2971","All That Jazz (1979)","Drama|Fantasy|Musical","Fantasy"
"2971","All That Jazz (1979)","Drama|Fantasy|Musical","Musical"
"2972","Red Sorghum (Hong gao liang) (1987)","Drama|War","Drama"
"2972","Red Sorghum (Hong gao liang) (1987)","Drama|War","War"
"2973","Crimes and Misdemeanors (1989)","Comedy|Crime|Drama","Comedy"
"2973","Crimes and Misdemeanors (1989)","Comedy|Crime|Drama","Crime"
"2973","Crimes and Misdemeanors (1989)","Comedy|Crime|Drama","Drama"
"2974","Bats (1999)","Horror|Thriller","Horror"
"2974","Bats (1999)","Horror|Thriller","Thriller"
"2975","Best Man, The (1999)","Comedy|Drama","Comedy"
"2975","Best Man, The (1999)","Comedy|Drama","Drama"
"2976","Bringing Out the Dead (1999)","Drama","Drama"
"2977","Crazy in Alabama (1999)","Comedy|Drama","Comedy"
"2977","Crazy in Alabama (1999)","Comedy|Drama","Drama"
"2978","Three to Tango (1999)","Comedy|Romance","Comedy"
"2978","Three to Tango (1999)","Comedy|Romance","Romance"
"2979","Body Shots (1999)","Drama","Drama"
"2982","Guardian, The (1990)","Horror|Thriller","Horror"
"2982","Guardian, The (1990)","Horror|Thriller","Thriller"
"2983","Ipcress File, The (1965)","Thriller","Thriller"
"2984","On Any Sunday (1971)","Documentary","Documentary"
"2985","RoboCop (1987)","Action|Crime|Drama|Sci-Fi|Thriller","Action"
"2985","RoboCop (1987)","Action|Crime|Drama|Sci-Fi|Thriller","Crime"
"2985","RoboCop (1987)","Action|Crime|Drama|Sci-Fi|Thriller","Drama"
"2985","RoboCop (1987)","Action|Crime|Drama|Sci-Fi|Thriller","Sci-Fi"
"2985","RoboCop (1987)","Action|Crime|Drama|Sci-Fi|Thriller","Thriller"
"2986","RoboCop 2 (1990)","Action|Crime|Sci-Fi|Thriller","Action"
"2986","RoboCop 2 (1990)","Action|Crime|Sci-Fi|Thriller","Crime"
"2986","RoboCop 2 (1990)","Action|Crime|Sci-Fi|Thriller","Sci-Fi"
"2986","RoboCop 2 (1990)","Action|Crime|Sci-Fi|Thriller","Thriller"
"2987","Who Framed Roger Rabbit? (1988)","Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery","Adventure"
"2987","Who Framed Roger Rabbit? (1988)","Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery","Animation"
"2987","Who Framed Roger Rabbit? (1988)","Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery","Children"
"2987","Who Framed Roger Rabbit? (1988)","Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery","Comedy"
"2987","Who Framed Roger Rabbit? (1988)","Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery","Crime"
"2987","Who Framed Roger Rabbit? (1988)","Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery","Fantasy"
"2987","Who Framed Roger Rabbit? (1988)","Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery","Mystery"
"2988","Melvin and Howard (1980)","Drama","Drama"
"2989","For Your Eyes Only (1981)","Action|Adventure|Thriller","Action"
"2989","For Your Eyes Only (1981)","Action|Adventure|Thriller","Adventure"
"2989","For Your Eyes Only (1981)","Action|Adventure|Thriller","Thriller"
"2990","Licence to Kill (1989)","Action|Adventure|Thriller","Action"
"2990","Licence to Kill (1989)","Action|Adventure|Thriller","Adventure"
"2990","Licence to Kill (1989)","Action|Adventure|Thriller","Thriller"
"2991","Live and Let Die (1973)","Action|Adventure|Thriller","Action"
"2991","Live and Let Die (1973)","Action|Adventure|Thriller","Adventure"
"2991","Live and Let Die (1973)","Action|Adventure|Thriller","Thriller"
"2992","Rawhead Rex (1986)","Horror|Thriller","Horror"
"2992","Rawhead Rex (1986)","Horror|Thriller","Thriller"
"2993","Thunderball (1965)","Action|Adventure|Thriller","Action"
"2993","Thunderball (1965)","Action|Adventure|Thriller","Adventure"
"2993","Thunderball (1965)","Action|Adventure|Thriller","Thriller"
"2995","House on Haunted Hill (1999)","Horror|Thriller","Horror"
"2995","House on Haunted Hill (1999)","Horror|Thriller","Thriller"
"2996","Music of the Heart (1999)","Drama","Drama"
"2997","Being John Malkovich (1999)","Comedy|Drama|Fantasy","Comedy"
"2997","Being John Malkovich (1999)","Comedy|Drama|Fantasy","Drama"
"2997","Being John Malkovich (1999)","Comedy|Drama|Fantasy","Fantasy"
"3000","Princess Mononoke (Mononoke-hime) (1997)","Action|Adventure|Animation|Drama|Fantasy","Action"
"3000","Princess Mononoke (Mononoke-hime) (1997)","Action|Adventure|Animation|Drama|Fantasy","Adventure"
"3000","Princess Mononoke (Mononoke-hime) (1997)","Action|Adventure|Animation|Drama|Fantasy","Animation"
"3000","Princess Mononoke (Mononoke-hime) (1997)","Action|Adventure|Animation|Drama|Fantasy","Drama"
"3000","Princess Mononoke (Mononoke-hime) (1997)","Action|Adventure|Animation|Drama|Fantasy","Fantasy"
"3002","My Best Fiend (Mein liebster Feind) (1999)","Documentary","Documentary"
"3003","Train of Life (Train de vie) (1998)","Comedy|Drama|Romance|War","Comedy"
"3003","Train of Life (Train de vie) (1998)","Comedy|Drama|Romance|War","Drama"
"3003","Train of Life (Train de vie) (1998)","Comedy|Drama|Romance|War","Romance"
"3003","Train of Life (Train de vie) (1998)","Comedy|Drama|Romance|War","War"
"3004","Bachelor, The (1999)","Comedy|Romance","Comedy"
"3004","Bachelor, The (1999)","Comedy|Romance","Romance"
"3005","Bone Collector, The (1999)","Thriller","Thriller"
"3006","Insider, The (1999)","Drama|Thriller","Drama"
"3006","Insider, The (1999)","Drama|Thriller","Thriller"
"3007","American Movie (1999)","Documentary","Documentary"
"3008","Last Night (1998)","Drama|Sci-Fi","Drama"
"3008","Last Night (1998)","Drama|Sci-Fi","Sci-Fi"
"3010","Rosetta (1999)","Drama","Drama"
"3011","They Shoot Horses, Don't They? (1969)","Drama","Drama"
"3013","Bride of Re-Animator (1990)","Comedy|Horror","Comedy"
"3013","Bride of Re-Animator (1990)","Comedy|Horror","Horror"
"3014","Bustin' Loose (1981)","Comedy","Comedy"
"3015","Coma (1978)","Thriller","Thriller"
"3016","Creepshow (1982)","Horror","Horror"
"3017","Creepshow 2 (1987)","Horror","Horror"
"3018","Re-Animator (1985)","Comedy|Horror|Sci-Fi","Comedy"
"3018","Re-Animator (1985)","Comedy|Horror|Sci-Fi","Horror"
"3018","Re-Animator (1985)","Comedy|Horror|Sci-Fi","Sci-Fi"
"3019","Drugstore Cowboy (1989)","Crime|Drama","Crime"
"3019","Drugstore Cowboy (1989)","Crime|Drama","Drama"
"3020","Falling Down (1993)","Action|Drama","Action"
"3020","Falling Down (1993)","Action|Drama","Drama"
"3021","Funhouse, The (1981)","Horror","Horror"
"3022","General, The (1926)","Comedy|War","Comedy"
"3022","General, The (1926)","Comedy|War","War"
"3024","Piranha (1978)","Horror|Sci-Fi","Horror"
"3024","Piranha (1978)","Horror|Sci-Fi","Sci-Fi"
"3028","Taming of the Shrew, The (1967)","Comedy","Comedy"
"3029","Nighthawks (1981)","Action|Drama","Action"
